0,0,0,178.8994
0.0011,0.0515,2.4595,178.8901
0.0035,0.1262,3.8525,178.8621
0.0075,0.2018,3.7993,178.8093
0.0131,0.2768,3.7466,178.7296
0.0201,0.3522,3.7561,178.623
0.0286,0.4264,3.7427,178.4906
0.0386,0.502,3.7997,178.3324
0.0502,0.5782,3.7781,178.1463
0.0633,0.6518,3.6877,177.9335
0.0778,0.7278,3.8063,177.6951
0.0938,0.803,3.7592,177.43
0.1114,0.8781,3.7604,177.1383
0.1305,0.9533,3.7619,176.8202
0.151,1.0285,3.7638,176.4757
0.1731,1.1038,3.7661,176.105
0.1966,1.179,3.7692,175.7082
0.2218,1.2554,3.8092,175.2844
0.2483,1.329,3.6939,174.8348
0.2764,1.4064,3.8689,174.3596
0.3061,1.4823,3.7817,173.857
0.3372,1.5564,3.715,173.3293
0.3699,1.6343,3.8957,172.7768
0.404,1.7097,3.7746,172.1988
0.4398,1.7873,3.8738,171.5955
0.4771,1.8633,3.8037,170.9674
0.5159,1.9415,3.9067,170.3149
0.5563,2.0183,3.8407,169.6384
0.5982,2.0964,3.9087,168.9394
0.6418,2.1768,4.01,168.2164
0.6868,2.2533,3.8277,167.471
0.7335,2.3347,4.0715,166.7047
0.7817,2.4141,3.9719,165.9172
0.8317,2.4959,4.089,165.1092
0.8832,2.5766,4.0407,164.2813
0.9364,2.6599,4.1612,163.4343
0.9913,2.7423,4.1182,162.569
1.0478,2.8264,4.2038,161.6871
1.106,2.9113,4.2467,160.7893
1.166,2.9979,4.3283,159.8757
1.2276,3.083,4.2575,158.9479
1.2911,3.1723,4.4627,158.0069
1.3563,3.2593,4.3537,157.0535
1.4232,3.3497,4.5212,156.0895
1.4921,3.4403,4.528,155.1149
1.5627,3.5311,4.5413,154.1313
1.6352,3.6244,4.6636,153.1398
1.7095,3.7171,4.6366,152.141
1.7858,3.8123,4.755,151.1359
1.8638,3.9061,4.6945,150.1259
1.9439,4.0037,4.8785,149.1119
2.026,4.1,4.8115,148.0939
2.1099,4.197,4.8555,147.0739
2.1958,4.2962,4.9587,146.0527
2.2837,4.3953,4.9554,145.03
2.3737,4.4951,4.9854,144.0064
2.4656,4.5947,4.983,142.9831
2.559,4.6763,4.0823,141.9634
2.6537,4.7371,3.0405,140.9509
2.7498,4.7993,3.1061,139.947
2.8469,4.8601,3.0413,138.9528
2.9455,4.9236,3.1746,137.9676
3.0451,4.983,2.9693,136.9911
3.146,5.0446,3.0816,136.0238
3.2481,5.1035,2.9462,135.0645
3.3513,5.1619,2.9188,134.1138
3.4557,5.2195,2.8767,133.1704
3.5611,5.2737,2.7156,132.2348
3.6678,5.3285,2.7336,131.3064
3.7753,5.3789,2.5234,130.3847
3.8839,5.4287,2.4902,129.4699
3.9933,5.4749,2.3117,128.5614
4.1038,5.52,2.2506,127.658
4.215,5.5594,1.974,126.7597
4.3269,5.5978,1.917,125.8671
4.4396,5.6326,1.7426,124.9783
4.5529,5.6623,1.4849,124.0931
4.6666,5.6892,1.342,123.212
4.7809,5.7124,1.1613,122.3336
4.8954,5.7299,0.8737,121.4577
5.0103,5.7443,0.7242,120.584
5.1254,5.7537,0.4672,119.7112
5.2405,5.7573,0.179,118.8393
5.3557,5.7579,0.0299,117.9676
5.4708,5.7515,-0.3204,117.095
5.5856,5.7409,-0.5294,116.2217
5.7,5.7246,-0.8157,115.3473
5.8141,5.704,-1.0305,114.4707
5.9277,5.6775,-1.3203,113.5904
6.0406,5.6448,-1.6372,112.7065
6.1528,5.6077,-1.8535,111.8188
6.264,5.5654,-2.1162,110.9264
6.3744,5.5179,-2.3754,110.0282
6.4837,5.4648,-2.6569,109.1236
6.5918,5.4072,-2.8806,108.212
6.6988,5.3447,-3.1221,107.2923
6.8042,5.2765,-3.4124,106.3645
6.9084,5.2059,-3.5276,105.4275
7.0109,5.1289,-3.8525,104.4801
7.112,5.0494,-3.9732,103.5216
7.2112,4.9644,-4.2526,102.5517
7.3087,4.8774,-4.3463,101.5697
7.4045,4.7866,-4.5399,100.5739
7.4983,4.6915,-4.7581,99.5644
7.5903,4.596,-4.773,98.5401
7.6802,4.4955,-5.0243,97.4998
7.768,4.394,-5.0755,96.4438
7.8539,4.2913,-5.1356,95.3705
7.9376,4.1856,-5.2849,94.2787
8.0192,4.0791,-5.3203,93.1682
8.0986,3.971,-5.412,92.0386
8.1759,3.8641,-5.3378,90.8884
8.2509,3.7532,-5.5531,89.7174
8.3239,3.6464,-5.3331,88.5247
8.3946,3.5359,-5.5239,87.3088
8.4631,3.4273,-5.4341,86.0707
8.5295,3.3193,-5.4051,84.8096
8.5937,3.213,-5.3166,83.5241
8.6559,3.1068,-5.3022,82.2129
8.716,3.0011,-5.2843,80.8764
8.7739,2.8979,-5.1633,79.5152
8.8298,2.7975,-5.0211,78.1283
8.8838,2.6972,-5.0167,76.7154
8.9359,2.6021,-4.7485,75.2757
8.986,2.5055,-4.8293,73.8091
9.0343,2.4147,-4.5387,72.3172
9.0808,2.3259,-4.4417,70.7992
9.1256,2.2402,-4.2837,69.2558
9.1687,2.158,-4.115,67.6877
9.2103,2.0805,-3.8735,66.0946
9.2505,2.0057,-3.7395,64.4764
9.2892,1.9349,-3.5393,62.8343
9.3265,1.8671,-3.395,61.1709
9.3626,1.8074,-2.9809,59.4867
9.3977,1.7499,-2.8739,57.7806
9.4316,1.6958,-2.7038,56.056
9.4645,1.6494,-2.3223,54.3149
9.4967,1.6068,-2.1311,52.5582
9.5281,1.5709,-1.7959,50.7868
9.5588,1.5376,-1.6638,49.0032
9.5891,1.5127,-1.245,47.2102
9.6189,1.4921,-1.0304,45.4089
9.6485,1.4787,-0.6686,43.6008
9.6779,1.4683,-0.5192,41.7886
9.7072,1.4668,-0.0777,39.9753
9.7366,1.4698,0.1497,38.1624
9.7662,1.4803,0.5233,36.3513
9.7961,1.4939,0.6802,34.5451
9.8264,1.5149,1.0548,32.7481
9.8573,1.5449,1.4985,30.9602
9.8888,1.5765,1.581,29.1826
9.9211,1.6155,1.9501,27.4196
9.9544,1.6632,2.3811,25.6708
9.9886,1.711,2.3911,23.9386
10.0236,1.7476,1.8289,22.2343
10.0579,1.7152,-1.616,20.5893
10.0918,1.6954,-0.9922,19.0297
10.1253,1.6759,-0.973,17.5575
10.1584,1.6551,-1.0407,16.1697
10.191,1.63,-1.2577,14.863
10.2231,1.603,-1.3463,13.6342
10.2546,1.5729,-1.5042,12.4786
10.2853,1.537,-1.7956,11.3943
10.3153,1.5019,-1.7564,10.3778
10.3445,1.4599,-2.1009,9.4259
10.373,1.4201,-1.9893,8.5343
10.4004,1.3712,-2.4417,7.6997
10.4268,1.3235,-2.3901,6.922
10.4523,1.2733,-2.5099,6.1968
10.4767,1.2196,-2.6857,5.5215
10.5,1.1649,-2.7303,4.8935
10.5221,1.1059,-2.9545,4.3115
10.5431,1.0486,-2.8623,3.7731
10.5628,0.9861,-3.126,3.2761
10.5813,0.9243,-3.0853,2.8195
10.5985,0.86,-3.2132,2.4012
10.6144,0.7944,-3.2806,2.0204
10.629,0.7288,-3.2729,1.6752
10.6422,0.6598,-3.4508,1.3648
10.654,0.5923,-3.3773,1.0889
10.6645,0.5229,-3.4736,0.8456
10.6735,0.4527,-3.5132,0.6345
10.6813,0.3829,-3.4633,0.4541
10.6875,0.31,-3.6216,0.3041
10.6923,0.2379,-3.6021,0.1853
10.6955,0.1662,-3.6487,0.0975
10.6975,0.0953,-3.344,0.0383
10.6979,0.018,-4.0882,0.0088
