0,0,0,-0.7013
0.0014,0.0614,2.7712,-0.7073
0.004,0.1421,4.315,-0.7227
0.0084,0.2263,4.341,-0.7502
0.0147,0.313,4.2852,-0.7923
0.0225,0.398,4.3461,-0.8482
0.0322,0.4854,4.3646,-0.9178
0.0437,0.5715,4.3125,-1.002
0.057,0.6595,4.3498,-1.1008
0.0718,0.7449,4.3071,-1.2133
0.0885,0.833,4.3918,-1.3397
0.1068,0.9191,4.3054,-1.4806
0.1269,1.0056,4.3421,-1.6353
0.1488,1.0931,4.3557,-1.8046
0.1724,1.1791,4.2998,-1.9886
0.1977,1.2656,4.3365,-2.1863
0.2246,1.3518,4.3335,-2.3977
0.2536,1.4399,4.3746,-2.6246
0.2839,1.5241,4.2281,-2.8661
0.3162,1.612,4.3915,-3.1214
0.3502,1.6984,4.3106,-3.392
0.3859,1.7841,4.2843,-3.6773
0.4232,1.8702,4.3216,-3.9762
0.4622,1.957,4.3463,-4.2896
0.5031,2.0431,4.3053,-4.6184
0.5458,2.1293,4.3047,-4.9625
0.5902,2.2156,4.3041,-5.3218
0.6361,2.301,4.2747,-5.6955
0.6839,2.3878,4.3427,-6.0836
0.7334,2.4739,4.3027,-6.4867
0.7846,2.56,4.3031,-6.9048
0.8375,2.6461,4.3038,-7.3379
0.8922,2.7322,4.3049,-7.7858
0.9485,2.8183,4.3065,-8.2485
1.0066,2.9044,4.3086,-8.7259
1.0664,2.9906,4.3113,-9.2177
1.1278,3.0768,4.3145,-9.724
1.1911,3.1639,4.35,-10.2453
1.2561,3.2495,4.284,-10.7815
1.3228,3.3361,4.329,-11.3317
1.3914,3.4235,4.367,-11.8963
1.4615,3.5096,4.3033,-12.4753
1.5334,3.5965,4.3505,-13.0676
1.6071,3.6843,4.3914,-13.6737
1.6824,3.7708,4.3305,-14.2935
1.7597,3.8591,4.4123,-14.9265
1.8387,3.947,4.3856,-15.5734
1.9194,4.0343,4.3668,-16.2331
2.0017,4.1226,4.419,-16.9043
2.0859,4.2118,4.4656,-17.5875
2.172,4.3007,4.4434,-18.2833
2.2597,4.3892,4.4288,-18.9904
2.3493,4.4796,4.5158,-19.7084
2.4408,4.5696,4.497,-20.4377
2.5339,4.6592,4.4855,-21.1771
2.6289,4.7507,4.574,-21.9261
2.7258,4.842,4.5583,-22.6851
2.8245,4.9329,4.5495,-23.4529
2.925,5.0257,4.6387,-24.2289
3.0273,5.1176,4.5953,-25.0128
3.1315,5.2112,4.6844,-25.8039
3.2377,5.3048,4.6726,-26.6027
3.3456,5.3981,4.6671,-27.4078
3.4555,5.4932,4.7551,-28.2187
3.5672,5.5875,4.7157,-29.035
3.6809,5.6836,4.8023,-29.8562
3.7964,5.7788,4.7638,-30.6817
3.914,5.8758,4.8486,-31.5112
4.0334,5.972,4.8106,-32.3441
4.1546,6.061,4.4523,-33.1793
4.2769,6.1086,2.377,-34.0137
4.3998,6.1532,2.2346,-34.843
4.5239,6.2013,2.4035,-35.6671
4.6488,6.2485,2.3573,-36.4865
4.7748,6.2976,2.4561,-37.3011
4.9018,6.3463,2.4342,-38.1107
5.0296,6.3962,2.4955,-38.9147
5.1586,6.4472,2.5482,-39.7136
5.2886,6.498,2.54,-40.5079
5.4196,6.5486,2.53,-41.297
5.5516,6.6005,2.5939,-42.0809
5.6845,6.6513,2.5447,-42.8596
5.8187,6.7038,2.6196,-43.6336
