0,0,0,92.7259
0.0019,0.0949,4.7054,92.7139
0.0076,0.283,9.4198,92.6692
0.0172,0.4832,10.0443,92.5813
0.0309,0.6841,10.0418,92.449
0.0486,0.8859,10.0966,92.2719
0.0703,1.088,10.1294,92.05
0.0961,1.2901,10.1032,91.7823
0.126,1.4939,10.1926,91.4677
0.1599,1.6981,10.214,91.1059
0.198,1.903,10.2337,90.6953
0.2402,2.11,10.3621,90.2356
0.2865,2.316,10.2952,89.7255
0.337,2.5249,10.4418,89.1634
0.3917,2.7343,10.4794,88.5491
0.4506,2.9436,10.4599,87.8809
0.5137,3.1555,10.5992,87.1578
0.581,3.3667,10.5505,86.379
0.6526,3.5799,10.6694,85.5442
0.7284,3.7918,10.5948,84.6536
0.8085,4.0039,10.6042,83.7066
0.8929,4.2157,10.5875,82.7043
0.9814,4.4255,10.4908,81.6489
1.074,4.6328,10.3674,80.543
1.1707,4.8361,10.1652,79.3906
1.2714,5.0348,9.9334,78.1968
1.376,5.226,9.5584,76.9689
1.4841,5.4095,9.1778,75.7164
1.5957,5.5809,8.5686,74.4517
1.7105,5.7387,7.8928,73.1896
1.828,5.8788,7.0073,71.9484
1.948,5.9985,5.98,70.7503
2.0699,6.0927,4.7098,69.6229
2.193,6.1554,3.1349,68.5994
2.3166,6.1809,1.2785,67.7203
2.4398,6.1597,-1.0603,67.0352
2.5605,6.0364,-6.1665,66.6064
2.6727,5.6082,-21.4105,66.5034
2.7747,5.0992,-25.4436,66.7741
2.8659,4.5601,-26.9608,67.4508
2.9457,3.9915,-28.4284,68.5652
3.0136,3.3947,-29.8375,70.1474
3.0691,2.7758,-30.9429,72.2213
3.1121,2.1473,-31.4267,74.7976
3.1427,1.5303,-30.8585,77.8647
3.1618,0.9579,-28.6171,81.3801
3.1715,0.4814,-23.8236,85.2757
3.1749,0.1731,-15.4178,89.4737
3.1796,0.2345,3.0695,93.8526
3.1868,0.3597,6.2633,98.2179
3.1936,0.3403,-0.9703,102.396
3.1983,0.2328,-5.3727,106.2845
3.2004,0.1071,-6.2892,109.8221
3.2039,0.1751,3.4038,112.9877
3.2107,0.3406,8.271,115.7897
3.2206,0.4932,7.6335,118.2509
3.233,0.6211,6.3928,120.4037
3.2473,0.7159,4.7386,122.2833
3.2629,0.78,3.2093,123.9209
3.2793,0.8183,1.913,125.3468
3.2959,0.8312,0.6471,126.5883
3.3124,0.8216,-0.4817,127.6672
3.3283,0.7963,-1.2664,128.6024
3.3434,0.7544,-2.095,129.4112
3.3574,0.7001,-2.7126,130.1068
3.3701,0.635,-3.2553,130.7003
3.3813,0.562,-3.6439,131.2015
3.3909,0.4805,-4.0771,131.618
3.3988,0.394,-4.3318,131.9552
3.4049,0.3037,-4.5041,132.2188
3.4091,0.2084,-4.7568,132.4126
3.4113,0.1111,-4.8362,132.5389
